Customers 150 
Coordinate X		 Coordinate Y 		Demand 
14.313026369663817  -18.481671146839368  1.545281380900515  
-5.485377208309782  -11.360777216703667  1.1624537696592998  
-10.369593123211276  -8.325655206803084  2.3917591116888524  
-0.67713162051243  -13.762414784427346  0.9374066809458798  
0.5434084934532422  5.936550291832106  1.8022761847063271  
4.223402617804982  1.5508159669613661  2.152967339277726  
-1.5102016629811246  -11.880690224108905  0.08524444078598703  
4.719970879381808  -11.394973899384727  1.6834459041114465  
-11.741686843299277  11.125613840002046  0.7327602597796568  
7.374907381308134  -18.69134358358229  2.1742283953333157  
-7.945595430692887  12.15081840681676  1.888912434074577  
-1.5389460706391702  -9.16970834635746  1.6598798872368756  
5.4336547464811815  -4.757651920776095  1.6884822684571723  
-13.878011896529244  2.598057581717349  1.3348665548667606  
-19.115876417368078  -1.7534000780643382  1.8117378940917597  
16.821798146156546  14.951851596090975  2.3850991984525463  
4.83886766012828  -8.825690311162568  1.7260276249158837  
-3.13433776964861  -8.520346587106893  0.9135011789928518  
3.899882206177466  3.015624184061771  47.29869757029303  
-0.22753033351861873  9.06916796950318  0.6178043779154252  
6.054728113656402  -15.963874618101253  0.8802717264003643  
-9.719244267686546  13.706050999018295  1.003775983488274  
-7.332923555145673  0.585068768967183  2.0688943958140014  
-14.23082572561363  6.0499678956212755  2.042079437510799  
-12.977570787859957  9.447074679224656  1.0179104038842877  
5.872784234891061  8.8197306763972  1.80197217732194  
-4.7897264095605685  -11.231471769293332  0.491113323164572  
11.0763709745585  18.018772299273195  1.7200442330858867  
-14.876100552715998  12.589934085153494  0.5210690636559503  
1.0660871880947163  -9.967803115858022  62.424627278719875  
19.359156120779147  -13.984518658608259  1.6379830313043535  
13.620628620279959  6.626669567192419  4.126608980464802  
-12.20662494700254  8.05106031328091  1.0509900169135842  
14.82321716031948  9.884378277019785  3.6571273433827667  
-4.37427860585284  19.14199633785833  2.3775707217666247  
1.3756366229084946  -10.897661386880388  0.5646592993193424  
-7.339775271144369  0.4417283574012423  0.1417974944562725  
5.795567269531851  -8.311724990592424  0.9785213983877988  
-0.3872715039164909  1.842703679527098  0.8871124215329113  
-14.721532343283513  -19.91566941209397  0.5656890541108459  
17.223021665054276  5.800722917538536  0.8743411101549812  
-14.994736128151281  6.749866005353219  0.17479062796664363  
-6.046606867215427  3.9840002566464285  27.668909440234213  
16.67708371641509  -10.765413117123055  1.267518255862672  
-1.9451368331197436  -6.221827845792189  2.380117382048221  
-16.94170499679075  17.373252074861803  6.347975096714661  
-10.217661382329005  11.678518129495863  9.619039203273914  
-10.690904637870107  14.63321816238264  0.7774591707856832  
-0.460054670721167  10.60063897009108  2.4252694414475022  
-8.111101882025672  -14.353939195572467  0.23110920136501262  
7.737789540088436  -1.8591651492382226  1.34118337697118  
-14.188224358055805  11.954532206584876  1.415911988184075  
-7.858614093016655  -17.182545380056386  24.106211895130187  
-18.964803902405627  8.0060962344876  0.8719776409794083  
18.49502212323278  5.324436397944538  1.4600558810919437  
-11.23668293089577  19.42430311389809  0.04206415951157949  
-19.799707302001508  -18.171686575806348  2.4360503714429833  
8.446078251089958  15.589236602053319  1.5502949833460975  
2.8310596483939534  16.339928841495336  0.31746635817692187  
16.255341488652633  18.558302426687924  0.14716689632601143  
19.2660902554357  9.19210265821496  0.9842885734566484  
5.819337930251059  -19.641411208807824  1.1040510139054605  
-8.779380199947413  -1.3454938007368398  1.5836801520379966  
-18.003341040811712  -9.317928979421932  1.96539063390796  
-17.04191027148382  2.7169971215715663  2.4656671777797836  
18.47105573269559  7.014886676362046  1.6917987347580488  
-17.036687558286662  18.072657489928233  60.09282534848958  
19.94828071614741  -10.768051851357164  1.8522580635597605  
19.35831226355458  3.3317918631675596  1.8822908364702875  
-0.2637630645392903  10.688139617085358  0.1486271382376414  
4.842088120498143  3.4981317608849665  0.612942139451633  
13.489676381839317  7.837341249208045  2.1806555717750626  
-3.0644408896110633  -17.26150458595609  2.0565491177993933  
19.900693920407022  0.4105367664044195  15.199432583845018  
9.312931042011702  -17.52284636000605  0.24049981955259175  
-10.883716531135823  -15.815744111230131  0.5044226578706174  
7.376729770705026E-4  -8.153838823919614  0.7756631216437404  
-10.335820150076692  -11.629405621880714  1.2764405206378036  
-7.774187689289999  7.522881960622168  1.857472987714298  
-5.331732313203638  -0.33992995519928115  48.075414744324554  
13.69343009311416  9.985981702530268  0.01631002211692073  
-1.8652237248591632  -15.051442264286091  1.700126240345123  
-9.923118319923393  -6.778875128983275  1.2128848969490968  
2.0905349462032454  14.779559582976312  2.112773193744709  
18.499717182270217  -5.092376481354034  0.9993257795843655  
5.354526630030211  19.533051444482872  2.4582854740684286  
16.79191956830202  4.117302189292058  0.5916733130908786  
14.723987609418806  0.39217224661497596  1.1282004201441023  
-5.698748556940227  -6.443187086791555  1.3244862269525397  
-10.643681110363815  7.11897957697478  0.34850446674197344  
0.04103056400300531  13.38465947437895  0.583260553062474  
-0.8719639850687315  4.670554032630989  0.30091072876322456  
13.955576498134704  13.634178363401674  13.906586011634062  
7.75202663117042  0.6866735855898476  0.22487950297968323  
