Customers 200 
Coordinate X		 Coordinate Y 		Demand 
-11.332228616454575  5.118404220885406  1.3780718769792142  
0.5262842837416528  -11.660360443275579  1.1015941109734464  
9.031100934533054  -10.713943431529701  0.48212355714060157  
-13.1552208489142  -8.79227753696727  0.35583110293594983  
-11.746417841067101  2.823110426793839  0.5624402900126193  
13.051382456402553  -0.4392453914034391  0.21740481964468678  
-13.597851782112132  7.70262374661932  40.439736470950756  
-2.722868669123798  10.116647536324098  0.4440728299282612  
-5.970314219175471  -6.22048696359788  11.878226009524827  
5.0749512127059155  -8.257996372208453  0.10670970178398242  
5.483399767295481  -14.422153114404413  1.4666692670096935  
-13.423406092919501  -1.3168093771135432  1.5247799898172967  
-4.669759125364568  6.0575044800963695  1.0480433211612652  
13.543978735782265  -7.60211503480544  1.6592391448559227  
3.3290866970440334  -2.522604706169993  0.8620276825968711  
-4.50536632711729  5.854263449204105  1.4413780774042249  
0.8793646712581769  6.972420158982413  0.5763140674269168  
-8.41907770111942  1.665033038961468  1.6411269669049822  
-0.6241979335085279  -8.038629877604414  0.6384920900389592  
-7.597264635165933  12.923491074744959  2.003333806330219  
-1.601012545992555  -11.997058273988909  0.1398211102343186  
3.43335269188794  -6.891204767928167  1.00553366522373  
9.171443402636346  9.21705908390955  2.3366256774548395  
9.238139669115245  8.927636567192636  1.715723620549878  
6.208882542144135  -11.11130363050344  1.1203292839671242  
5.165788321905257  7.45950060132331  2.353660027650004  
-2.4036552708932675  -14.628625678423052  2.3521433833589587  
-9.308228092316899  -13.527291339818019  0.784192652252639  
-8.181102931552854  -14.092462876639342  2.1034260695655775  
6.093715635117938  -5.7215851901679  0.2961518329246651  
6.576591619562073  -1.5170218777584772  1.967726609095982  
1.6383576045057993  -7.010236207073671  2.145304629146388  
2.513358293364629  -10.667485290578075  2.2355316186608105  
-4.040201234312224  -13.446618940478041  0.9648946529079955  
-7.7104711132430275  11.214097143996138  50.910475078129494  
-2.1912775268052087  12.420390238278529  62.03379340252748  
12.927675795829693  5.068533535654499  2.168799172934398  
12.852274164835258  -6.775850517706653  1.9251995575921612  
-13.138547362877569  -4.817974618129874  2.24576808718225  
14.704285543212876  -7.668119198769107  0.5061377826360214  
14.617126800247789  -4.531302114612817  1.3439063071115542  
6.865534903977991  14.637396107459903  1.2383795552716734  
-0.4425104034090257  1.9903111777278255  0.17522072391546073  
9.753731343061059  1.46209475840622  0.6621953296050278  
2.617830674626042  4.330344497646575  0.36073660443249694  
-5.497098253801196  -14.068574182483315  1.9247163767163626  
2.4636670604269426  -14.060365690651434  2.2925908744636816  
2.711880139424718  -7.305994761256093  32.94446522271001  
-6.000089411812242  11.070763103266188  2.186952081251641  
8.821580762526171  -6.64943467278945  0.5768179945023572  
-14.338833461978004  -6.58162840593382  2.2437821288313047  
-10.69926231966662  -3.5400632607531684  2.440633424680527  
3.412842551989524  9.082603352139596  27.506749331837987  
10.31981039875334  -1.5107589549880025  1.3733669706333114  
6.892767127626104  13.972844971997766  1.2232548860477122  
3.0927336065482613  9.575486293783968  12.439820208973712  
-9.377007933941634  -6.731028962655884  2.093747217505816  
13.566195534104555  -14.534250806936704  1.7432590177789944  
10.721477056392096  -11.942735637680308  15.497180058501153  
10.636149648764654  14.503136118058258  2.0138479062006027  
5.043338596566283  -8.241789289591473  0.0561631864818804  
-5.428775268047648  6.025707233249424  26.869473466798603  
2.181350032972496  -13.536650130111038  2.132855980292675  
14.822736940076894  -5.954449198300077  2.267407047567294  
2.255385871385517  6.798373570137763  64.69922418624509  
13.900984764183132  -12.424802001219891  7.930968086727078  
-10.07950978753519  6.429650553051211  1.7075834792807454  
-8.5024853794037  -13.531436705684014  0.46008142726492174  
7.5232626878902416  -0.168620657826132  1.3086179329971137  
0.5330502809867514  9.143598708173371  0.9930024029945486  
13.836246891292213  -0.5694587993104836  47.25856174168544  
4.310761580645213  -13.946150538021232  0.34279269971765863  
11.300008645069262  -4.253142826373766  1.8361960742011063  
-8.545427010531373  10.27609866143666  2.1162224920420885  
2.202594238154038  -4.355084776574973  1.9109235269746352  
2.8121921783130297  4.081286967322264  2.407009432575109  
1.726049046780659  -8.684318140457398  2.221700966449269  
2.0025482128599705  -2.144098628385386  2.4826649640411578  
13.28969717863302  10.104558683302265  14.69163882702415  
8.787323754483847  5.2410058493212865  2.219784196764164  
-0.8801457177173848  12.80319221369319  0.9305028806438056  
-8.053723958832624  -14.143879704082334  0.39129494348162125  
6.47567080953414  -14.477785820861506  1.9451652041239762  
-14.163974559982972  4.475120744469521  1.0341815500236935  
-12.539207598780331  7.762099406777558  1.127980148361427  
2.3120056738734185  13.021355425938552  22.181429958553707  
